tanggal,tahun,bulan,h2_ppb,ch4_ppb,co2_ppm,co_ppb,delta_h2,target_h2_delta,delta_co,delta_ch4,delta_co2,rasio_h2_co,h2_lag1,h2_lag2,sin_bulan,cos_bulan
2019-09-01,2019,9,575.71,1897.75,405.4,158.7,13.240000000000009,13.240000000000009,17.310000000000002,11.38000000000011,1.9899999999999523,0.764875794338533,562.47,554.68,-1.0,-1.8369701987210297e-16
2019-10-01,2019,10,580.98,1894.68,407.14,149.78,5.269999999999982,5.269999999999982,-8.919999999999987,-3.0699999999999363,1.740000000000009,-0.5908071748878911,575.71,562.47,-0.8660254037844386,0.5000000000000001
2019-11-01,2019,11,565.0,1904.03,407.01,132.2,-15.980000000000018,-15.980000000000018,-17.580000000000013,9.349999999999909,-0.12999999999999545,0.908987485779295,580.98,575.71,-0.5000000000000004,0.8660254037844384
2019-12-01,2019,12,551.14,1939.32,410.32,137.89,-13.860000000000014,-13.860000000000014,5.689999999999998,35.289999999999964,3.3100000000000023,-2.4358523725834833,565.0,580.98,-2.4492935982947064e-16,1.0
2020-01-01,2020,1,558.19,1964.27,413.82,165.75,7.050000000000068,7.050000000000068,27.860000000000014,24.950000000000045,3.5,0.2530509691313735,551.14,565.0,0.49999999999999994,0.8660254037844387
2020-02-01,2020,2,567.91,1951.36,412.18,169.8,9.719999999999914,9.719999999999914,4.050000000000011,-12.910000000000082,-1.6399999999999864,2.399999999999972,558.19,551.14,0.8660254037844386,0.5000000000000001
2020-03-01,2020,3,568.49,1916.52,408.03,141.75,0.5800000000000409,0.5800000000000409,-28.05000000000001,-34.83999999999992,-4.150000000000034,-0.020677361853833894,567.91,558.19,1.0,6.123233995736766e-17
2020-04-01,2020,4,564.85,1892.09,407.51,116.19,-3.6399999999999864,-3.6399999999999864,-25.560000000000002,-24.430000000000064,-0.5199999999999818,0.14241001564945172,568.49,567.91,0.8660254037844387,-0.4999999999999998
2020-05-01,2020,5,560.97,1880.26,409.4,105.83,-3.8799999999999955,-3.8799999999999955,-10.36,-11.829999999999927,1.8899999999999864,0.3745173745173741,564.85,568.49,0.49999999999999994,-0.8660254037844387
2020-06-01,2020,6,557.41,1890.87,407.98,100.01,-3.560000000000059,-3.560000000000059,-5.819999999999993,10.6099999999999,-1.419999999999959,0.6116838487972618,560.97,564.85,1.2246467991473532e-16,-1.0
2020-07-01,2020,7,557.15,1899.28,406.08,107.4,-0.2599999999999909,-0.2599999999999909,7.390000000000001,8.410000000000082,-1.900000000000034,-0.03518267929634518,557.41,560.97,-0.4999999999999997,-0.8660254037844388
2020-08-01,2020,8,558.11,1885.4,404.99,119.17,0.9600000000000364,0.9600000000000364,11.769999999999996,-13.879999999999882,-1.089999999999975,0.08156329651657067,557.15,557.41,-0.8660254037844385,-0.5000000000000004
2020-09-01,2020,9,560.78,1879.25,405.85,114.41,2.669999999999959,2.669999999999959,-4.760000000000005,-6.150000000000091,0.8600000000000136,-0.56092436974789,558.11,557.15,-1.0,-1.8369701987210297e-16
2020-10-01,2020,10,565.42,1891.03,406.29,107.78,4.639999999999986,4.639999999999986,-6.6299999999999955,11.779999999999973,0.4399999999999977,-0.6998491704374041,560.78,558.11,-0.8660254037844386,0.5000000000000001
2020-11-01,2020,11,564.93,1920.52,406.14,109.84,-0.4900000000000091,-0.4900000000000091,2.0600000000000023,29.49000000000001,-0.1500000000000341,-0.23786407766990705,565.42,560.78,-0.5000000000000004,0.8660254037844384
2020-12-01,2020,12,559.37,1943.47,409.91,125.71,-5.559999999999945,-5.559999999999945,15.86999999999999,22.950000000000045,3.7700000000000387,-0.3503465658475078,564.93,565.42,-2.4492935982947064e-16,1.0
2021-01-01,2021,1,560.56,1964.34,411.56,160.93,1.1899999999999409,1.1899999999999409,35.22000000000001,20.86999999999989,1.6499999999999773,0.033787620670072134,559.37,564.93,0.49999999999999994,0.8660254037844387
2021-02-01,2021,2,568.21,1966.88,413.08,177.27,7.650000000000091,7.650000000000091,16.340000000000003,2.540000000000191,1.5199999999999818,0.46817625458996875,560.56,559.37,0.8660254037844386,0.5000000000000001
2021-03-01,2021,3,572.88,1937.87,413.51,152.2,4.669999999999959,4.669999999999959,-25.07000000000002,-29.01000000000022,0.4300000000000068,-0.1862784204228143,568.21,560.56,1.0,6.123233995736766e-17
2021-04-01,2021,4,569.77,1916.14,410.32,125.3,-3.1100000000000136,-3.1100000000000136,-26.89999999999999,-21.72999999999979,-3.1899999999999977,0.1156133828996288,572.88,568.21,0.8660254037844387,-0.4999999999999998
2021-05-01,2021,5,563.2,1920.11,408.17,111.87,-6.569999999999936,-6.569999999999936,-13.429999999999993,3.9699999999998,-2.1499999999999773,0.4892032762472033,569.77,572.88,0.49999999999999994,-0.8660254037844387
2021-06-01,2021,6,557.73,1898.82,407.39,91.76,-5.470000000000027,-5.470000000000027,-20.11,-21.289999999999964,-0.7800000000000296,0.2720039781203395,563.2,569.77,1.2246467991473532e-16,-1.0
2021-07-01,2021,7,555.7,1886.69,408.71,88.9,-2.0299999999999727,-2.0299999999999727,-2.8599999999999994,-12.129999999999882,1.3199999999999932,0.7097902097902004,557.73,563.2,-0.4999999999999997,-0.8660254037844388
2021-08-01,2021,8,556.02,1898.67,407.62,99.34,0.31999999999993634,0.31999999999993634,10.439999999999998,11.980000000000018,-1.089999999999975,0.030651340996162492,555.7,557.73,-0.8660254037844385,-0.5000000000000004
2021-09-01,2021,9,562.18,1897.86,406.33,97.82,6.159999999999968,6.159999999999968,-1.5200000000000102,-0.8100000000001728,-1.2900000000000205,-4.05263157894732,556.02,555.7,-1.0,-1.8369701987210297e-16
2021-10-01,2021,10,569.13,1904.62,408.47,95.69,6.9500000000000455,6.9500000000000455,-2.1299999999999955,6.759999999999991,2.140000000000043,-3.262910798122094,562.18,556.02,-0.8660254037844386,0.5000000000000001
2021-11-01,2021,11,567.71,1917.92,410.23,103.12,-1.419999999999959,-1.419999999999959,7.430000000000007,13.300000000000182,1.759999999999991,-0.19111709286675072,569.13,562.18,-0.5000000000000004,0.8660254037844384
2021-12-01,2021,12,562.34,1946.91,413.61,117.54,-5.3700000000000045,-5.3700000000000045,14.420000000000002,28.99000000000001,3.3799999999999955,-0.3723994452149795,567.71,569.13,-2.4492935982947064e-16,1.0
2022-01-01,2022,1,562.77,1974.69,414.0,136.86,0.42999999999995,0.42999999999995,19.320000000000007,27.779999999999973,0.38999999999998636,0.022256728778465313,562.34,567.71,0.49999999999999994,0.8660254037844387
2022-02-01,2022,2,567.28,1963.95,411.33,142.89,4.509999999999991,4.509999999999991,6.029999999999973,-10.740000000000009,-2.670000000000016,0.747927031509123,562.77,562.34,0.8660254037844386,0.5000000000000001
2022-03-01,2022,3,575.05,1937.6,411.84,129.76,7.769999999999982,7.769999999999982,-13.129999999999995,-26.350000000000136,0.5099999999999909,-0.5917745620715906,567.28,562.77,1.0,6.123233995736766e-17
2022-04-01,2022,4,578.38,1925.96,414.83,117.9,3.330000000000041,3.330000000000041,-11.859999999999985,-11.639999999999873,2.990000000000009,-0.28077571669477613,575.05,567.28,0.8660254037844387,-0.4999999999999998
2022-05-01,2022,5,568.35,1921.3,414.14,107.34,-10.029999999999973,-10.029999999999973,-10.560000000000002,-4.660000000000082,-0.6899999999999977,0.9498106060606033,578.38,575.05,0.49999999999999994,-0.8660254037844387
2022-06-01,2022,6,558.43,1905.68,411.51,86.66,-9.920000000000073,-9.920000000000073,-20.680000000000007,-15.61999999999989,-2.6299999999999955,0.4796905222437171,568.35,578.38,1.2246467991473532e-16,-1.0
2022-07-01,2022,7,558.45,1902.9,410.31,81.51,0.020000000000095497,0.020000000000095497,-5.1499999999999915,-2.7799999999999727,-1.1999999999999886,-0.0038834951456496176,558.43,568.35,-0.4999999999999997,-0.8660254037844388
2022-08-01,2022,8,558.9,1905.85,408.52,90.79,0.4499999999999318,0.4499999999999318,9.280000000000001,2.949999999999818,-1.7900000000000205,0.04849137931033747,558.45,558.43,-0.8660254037844385,-0.5000000000000004
2022-09-01,2022,9,559.6,1903.75,410.01,88.36,0.7000000000000455,0.7000000000000455,-2.430000000000007,-2.099999999999909,1.490000000000009,-0.2880658436214171,558.9,558.45,-1.0,-1.8369701987210297e-16
2022-10-01,2022,10,566.14,1920.03,410.5,89.94,6.539999999999964,6.539999999999964,1.5799999999999983,16.279999999999973,0.4900000000000091,4.139240506329095,559.6,558.9,-0.8660254037844386,0.5000000000000001
2022-11-01,2022,11,571.34,1946.62,410.21,105.47,5.2000000000000455,5.2000000000000455,15.530000000000001,26.589999999999918,-0.29000000000002046,0.3348358016741819,566.14,559.6,-0.5000000000000004,0.8660254037844384
2022-12-01,2022,12,565.86,1978.53,413.31,116.39,-5.480000000000018,-5.480000000000018,10.920000000000002,31.910000000000082,3.1000000000000227,-0.5018315018315034,571.34,566.14,-2.4492935982947064e-16,1.0
2023-01-01,2023,1,558.32,1985.6,414.17,128.17,-7.539999999999964,-7.539999999999964,11.779999999999987,7.069999999999936,0.8600000000000136,-0.6400679117147684,565.86,571.34,0.49999999999999994,0.8660254037844387
2023-02-01,2023,2,561.31,1989.11,418.22,149.14,2.9899999999998954,2.9899999999998954,20.97,3.509999999999991,4.050000000000011,0.1425846447305625,558.32,565.86,0.8660254037844386,0.5000000000000001
2023-03-01,2023,3,570.28,1995.84,422.46,159.92,8.970000000000027,8.970000000000027,10.780000000000001,6.730000000000018,4.239999999999952,0.8320964749536203,561.31,558.32,1.0,6.123233995736766e-17
2023-04-01,2023,4,567.635,1981.3625,420.1475,145.21499999999997,-2.644999999999982,-2.644999999999982,-14.705000000000013,-14.477499999999964,-2.3125,0.17987079224753347,570.28,561.31,0.8660254037844387,-0.4999999999999998
2023-05-01,2023,5,564.99,1966.885,417.835,130.51,-2.644999999999982,-2.644999999999982,-14.704999999999984,-14.477499999999964,-2.3125,0.1798707922475338,567.635,570.28,0.49999999999999994,-0.8660254037844387
2023-06-01,2023,6,562.345,1952.4075,415.5225,115.80499999999999,-2.644999999999982,-2.644999999999982,-14.704999999999998,-14.477499999999964,-2.3125,0.17987079224753363,564.99,567.635,1.2246467991473532e-16,-1.0
2023-07-01,2023,7,559.7,1937.93,413.21,101.1,-2.644999999999982,-2.644999999999982,-14.704999999999998,-14.477499999999964,-2.3125,0.17987079224753363,562.345,564.99,-0.4999999999999997,-0.8660254037844388
2023-08-01,2023,8,567.24,1953.04,412.42,142.65,7.539999999999964,7.539999999999964,41.55000000000001,15.1099999999999,-0.7899999999999636,0.18146811070998703,559.7,562.345,-0.8660254037844385,-0.5000000000000004
2023-09-01,2023,9,581.59,1958.2,413.4,193.99,14.350000000000023,14.350000000000023,51.34,5.160000000000082,0.9799999999999613,0.27950915465524,567.24,559.7,-1.0,-1.8369701987210297e-16
2023-10-01,2023,10,591.15,1954.02,417.93,205.45,9.559999999999945,9.559999999999945,11.45999999999998,-4.180000000000064,4.53000000000003,0.8342059336823702,581.59,567.24,-0.8660254037844386,0.5000000000000001
2023-11-01,2023,11,585.17,1944.39,418.22,168.12,-5.980000000000018,-5.980000000000018,-37.329999999999984,-9.629999999999882,0.29000000000002046,0.16019287436378304,591.15,581.59,-0.5000000000000004,0.8660254037844384
2023-12-01,2023,12,571.27,1968.33,415.69,130.16,-13.899999999999977,-13.899999999999977,-37.96000000000001,23.939999999999827,-2.5300000000000296,0.3661749209694408,585.17,591.15,-2.4492935982947064e-16,1.0
2024-01-01,2024,1,562.26,2008.03,419.74,133.33,-9.009999999999991,-9.009999999999991,3.170000000000016,39.700000000000045,4.050000000000011,-2.842271293375377,571.27,585.17,0.49999999999999994,0.8660254037844387
2024-02-01,2024,2,565.5,1994.61,422.15,139.89,3.240000000000009,3.240000000000009,6.559999999999974,-13.420000000000073,2.409999999999968,0.4939024390243936,562.26,571.27,0.8660254037844386,0.5000000000000001
2024-03-01,2024,3,574.15,1975.78,420.75,133.97,8.649999999999977,8.649999999999977,-5.9199999999999875,-18.829999999999927,-1.3999999999999773,-1.4611486486486478,565.5,562.26,1.0,6.123233995736766e-17
2024-04-01,2024,4,577.66,1978.91,421.22,132.06,3.509999999999991,3.509999999999991,-1.9099999999999966,3.130000000000109,0.4700000000000273,-1.8376963350785325,574.15,565.5,0.8660254037844387,-0.4999999999999998
2024-05-01,2024,5,571.59,1962.31,418.71,120.26,-6.069999999999936,-6.069999999999936,-11.799999999999997,-16.600000000000136,-2.5100000000000477,0.5144067796610117,577.66,574.15,0.49999999999999994,-0.8660254037844387
2024-06-01,2024,6,569.13,1955.47,415.65,103.73,-2.4600000000000364,-2.4600000000000364,-16.53,-6.839999999999918,-3.0600000000000023,0.14882032667876807,571.59,577.66,1.2246467991473532e-16,-1.0
2024-07-01,2024,7,572.69,1952.4,418.67,116.9,3.560000000000059,3.560000000000059,13.170000000000002,-3.0699999999999363,3.0200000000000387,0.2703113135915003,569.13,571.59,-0.4999999999999997,-0.8660254037844388
2024-08-01,2024,8,572.11,1936.52,421.12,129.07,-0.5800000000000409,-0.5800000000000409,12.169999999999987,-15.88000000000011,2.4499999999999886,-0.047658175842238415,572.69,569.13,-0.8660254037844385,-0.5000000000000004
2024-09-01,2024,9,572.48,1931.4,420.13,117.21,0.37000000000000455,0.37000000000000455,-11.86,-5.119999999999891,-0.9900000000000091,-0.03119730185497509,572.11,572.69,-1.0,-1.8369701987210297e-16
2024-10-01,2024,10,580.64,1933.61,420.46,108.37,8.159999999999968,8.159999999999968,-8.83999999999999,2.209999999999809,0.3299999999999841,-0.9230769230769206,572.48,572.11,-0.8660254037844386,0.5000000000000001
2024-11-01,2024,11,584.17,1948.38,420.4,107.2,3.5299999999999727,3.5299999999999727,-1.1700000000000017,14.77000000000021,-0.060000000000002274,-3.0170940170939895,580.64,572.48,-0.5000000000000004,0.8660254037844384
2024-12-01,2024,12,577.98,1975.55,421.01,114.19,-6.189999999999941,-6.189999999999941,6.989999999999995,27.169999999999845,0.6100000000000136,-0.8855507868383327,584.17,580.64,-2.4492935982947064e-16,1.0
